"date","CO","RH","NEPH","NO","NO2","NOx","O3","PM10","PM2.5","SO2","temp","wd","SD1","ws","site","campaign","SWR"
2012-04-20 03:00:00,300,96.8,0.52,0,9,9,1,12,NA,NA,17.4,274.5,15.6,1,"Liverpool","SPS2",NA
2012-04-20 03:00:00,400,96.8,0.42,7,16,22,1,11.8,5.8,0,17.8,285.6,24.2,1.3,"Chullora","SPS2",NA
2012-04-20 03:00:00,NA,98.2,0.26,11,12,23,3,13.2,3.7,NA,18.3,285.9,17.2,1.5,"Earlwood","SPS2",NA
2012-04-20 04:00:00,300,96.8,0.46,5,10,15,0,10.8,NA,NA,17.1,254.5,33.2,1,"Liverpool","SPS2",NA
2012-04-20 04:00:00,400,96.9,0.49,2,12,14,3,10.3,5.7,0,17.5,268.2,83.7,0.5,"Chullora","SPS2",NA
2012-04-20 04:00:00,NA,97.7,0.51,3,11,14,3,13.9,5.5,NA,18,282.6,21.6,1.4,"Earlwood","SPS2",NA
2012-04-20 05:00:00,400,97.2,0.46,23,11,34,0,15,NA,NA,16.6,114.7,88.2,0.4,"Liverpool","SPS2",NA
2012-04-20 05:00:00,500,97.9,0.52,23,14,38,1,10.6,6.6,0,16.7,224.9,51.8,0.5,"Chullora","SPS2",NA
2012-04-20 05:00:00,NA,97.5,0.5,6,10,16,3,10.6,4.4,NA,17.3,284.8,63.6,0.4,"Earlwood","SPS2",NA
2012-04-20 06:00:00,500,98.3,0.59,39,11,50,0,12.7,NA,NA,16.2,274.4,16.1,0.7,"Liverpool","SPS2",NA
2012-04-20 06:00:00,600,98.3,0.7,49,18,66,1,18.3,10.3,1,16.4,285.9,31.4,0.9,"Chullora","SPS2",NA
2012-04-20 06:00:00,NA,97.9,0.47,43,9,51,3,15.1,6.2,NA,16.7,309.2,48.5,0.4,"Earlwood","SPS2",NA
2012-04-20 07:00:00,700,95.8,0.62,51,17,68,1,24.7,12.2,1,17.5,325.3,26.3,1.2,"Chullora","SPS2",NA
2012-04-20 07:00:00,700,95.9,0.61,67,12,79,1,28,NA,NA,16.7,293.5,12.2,1.4,"Liverpool","SPS2",NA
2012-04-20 07:00:00,NA,98.1,0.56,55,14,69,3,28.2,12.8,NA,17.6,305.8,26,1,"Earlwood","SPS2",NA
2012-04-20 08:00:00,600,86.4,0.43,43,13,56,3,19.7,NA,NA,18.9,274.1,28.3,1.4,"Liverpool","SPS2",NA
2012-04-20 08:00:00,700,91.1,0.94,41,18,58,3,25.5,11.6,1,18.9,328.2,32.1,1.3,"Chullora","SPS2",NA
2012-04-20 08:00:00,NA,90.9,0.56,35,15,49,5,23.5,11.4,NA,19.5,297.6,35.6,1.3,"Earlwood","SPS2",NA
2012-04-20 09:00:00,400,79.9,0.28,7,6,13,11,13.1,NA,NA,20.3,279.6,29.1,1.5,"Liverpool","SPS2",NA
2012-04-20 09:00:00,700,84.5,1.05,40,20,60,4,17.7,10.7,1,20.5,343.7,54.9,0.8,"Chullora","SPS2",NA
2012-04-20 09:00:00,NA,84.6,0.63,31,15,46,7,22.9,10.7,NA,21.1,322.9,47.4,0.8,"Earlwood","SPS2",NA
2012-04-20 10:00:00,300,72,0.24,3,4,7,16,9.7,NA,NA,22.4,315.9,40.9,1.1,"Liverpool","SPS2",NA
2012-04-20 10:00:00,600,75.6,0.72,23,21,44,9,14.5,10.4,1,22.2,321.1,72.8,0.7,"Chullora","SPS2",NA
2012-04-20 10:00:00,NA,75.3,0.53,17,15,32,12,18.3,7.8,NA,22.9,346,49.1,1.1,"Earlwood","SPS2",NA
2012-04-20 11:00:00,400,66.1,0.25,4,6,9,19,12.8,NA,NA,24.2,327.9,62.8,0.8,"Liverpool","SPS2",NA
2012-04-20 11:00:00,500,68.1,0.43,13,20,33,15,12,5.9,1,23.9,349.2,60,0.8,"Chullora","SPS2",NA
2012-04-20 11:00:00,NA,65.1,0.38,10,14,24,18,13.5,6.1,NA,24.8,304.6,56.3,0.9,"Earlwood","SPS2",NA
2012-04-20 12:00:00,500,62.4,0.31,9,15,24,15,12.6,NA,NA,25.2,14.8,52.3,0.8,"Liverpool","SPS2",NA
2012-04-20 12:00:00,500,63.8,0.3,6,16,22,22,10,4.8,1,24.6,345.1,55.7,0.7,"Chullora","SPS2",NA
2012-04-20 12:00:00,NA,61.8,0.36,9,19,28,20,22.5,8.6,NA,25.6,317.5,64.3,0.7,"Earlwood","SPS2",NA
2012-04-20 13:00:00,400,50.8,0.17,4,12,16,27,3.5,2.6,1,26.7,27.2,66.4,0.6,"Chullora","SPS2",NA
2012-04-20 13:00:00,500,54,0.25,8,16,24,19,3,NA,NA,26.6,1.4,43.9,0.8,"Liverpool","SPS2",NA
2012-04-20 13:00:00,NA,58.5,0.28,5,15,20,29,23.5,9.3,NA,26.4,44,32.6,1.1,"Earlwood","SPS2",NA
2012-04-20 14:00:00,400,48.9,0.19,3,12,15,25,8.7,NA,NA,26.2,85.2,30.2,1.2,"Liverpool","SPS2",NA
2012-04-20 14:00:00,500,62.6,0.26,5,20,26,24,33.8,9.5,2,25.5,44.5,14.8,2.5,"Chullora","SPS2",NA
2012-04-20 14:00:00,NA,67.9,0.3,4,14,18,28,27.8,9.5,NA,25,50.2,24.9,1.5,"Earlwood","SPS2",NA
2012-04-20 15:00:00,400,54.6,0.24,7,19,26,24,42.5,NA,NA,26,73.5,23.8,1.8,"Liverpool","SPS2",NA
2012-04-20 15:00:00,500,69.1,0.28,4,18,21,29,20.9,7.3,1,25.1,47.6,18.4,2.4,"Chullora","SPS2",NA
2012-04-20 15:00:00,NA,70.7,0.29,2,13,15,32,22.3,7.9,NA,24.7,49.4,22.9,1.3,"Earlwood","SPS2",NA
2012-04-20 16:00:00,500,62.6,0.27,1,19,21,24,30.7,NA,NA,25,82.7,16,2,"Liverpool","SPS2",NA
2012-04-20 16:00:00,500,73.8,0.28,2,17,19,29,20,8.2,1,24,51.6,21.7,2,"Chullora","SPS2",NA
2012-04-20 16:00:00,NA,75.6,0.3,0,12,13,31,25.2,9.4,NA,23.8,61.1,24.3,1.2,"Earlwood","SPS2",NA
2012-04-20 17:00:00,500,82.6,0.28,1,22,23,19,18.3,7.3,1,22.2,60.6,19.6,1.7,"Chullora","SPS2",NA
2012-04-20 17:00:00,600,75.4,0.39,1,27,28,15,39.7,NA,NA,23.4,86.1,16.7,1.7,"Liverpool","SPS2",NA
2012-04-20 17:00:00,NA,81,0.27,-1,13,13,23,17.1,6.2,NA,22.8,69.1,25.4,0.8,"Earlwood","SPS2",NA
2012-04-20 18:00:00,600,82.5,0.41,1,25,26,9,25.6,NA,NA,22.3,83.1,22,1.5,"Liverpool","SPS2",NA
2012-04-20 18:00:00,600,87.4,0.31,3,28,31,9,17.5,7.8,1,21.2,54.5,19.5,1.3,"Chullora","SPS2",NA
2012-04-20 18:00:00,NA,86.6,0.31,3,26,29,11,18.6,7.5,NA,21.4,109.4,82.6,0.1,"Earlwood","SPS2",NA
2012-04-20 19:00:00,600,83.6,0.41,1,28,29,5,22.1,NA,NA,22,103.5,16.7,1.2,"Liverpool","SPS2",NA
2012-04-20 19:00:00,700,88.3,0.42,23,40,63,2,22.4,12,1,20.9,57.9,59,0.6,"Chullora","SPS2",NA
2012-04-20 19:00:00,NA,93.2,0.34,15,24,39,3,22.9,9.2,NA,20.4,148.4,69.8,0.2,"Earlwood","SPS2",NA
2012-04-20 20:00:00,600,84.2,0.43,2,28,30,5,22.4,NA,NA,21.8,106.8,14.3,1.5,"Liverpool","SPS2",NA
2012-04-20 20:00:00,700,89.1,0.44,25,40,65,1,23.7,12.5,1,20.8,51.3,34.3,0.7,"Chullora","SPS2",NA
2012-04-20 20:00:00,NA,93.3,0.4,39,21,60,3,25,11.2,NA,20.7,185.8,85.4,0.1,"Earlwood","SPS2",NA
2012-04-20 21:00:00,600,91.1,0.43,16,31,47,1,18.9,10.3,2,20.7,55.5,30.4,0.6,"Chullora","SPS2",NA
2012-04-20 21:00:00,700,88.2,0.49,18,28,47,0,24.9,NA,NA,21.1,140.9,19.9,0.7,"Liverpool","SPS2",NA
2012-04-20 21:00:00,NA,93.4,0.47,34,19,53,3,26.5,9.3,NA,21,237.2,77.2,0.2,"Earlwood","SPS2",NA
2012-04-20 22:00:00,600,91.9,0.43,10,25,36,1,18.1,8.7,4,20.5,36.7,71.6,0.2,"Chullora","SPS2",NA
2012-04-20 22:00:00,800,90.4,0.51,33,26,59,0,21.6,NA,NA,20.6,150.3,48.5,0.4,"Liverpool","SPS2",NA
2012-04-20 22:00:00,NA,95.6,0.49,63,13,75,3,23.4,10.8,NA,20.5,273.1,49,0.4,"Earlwood","SPS2",NA
2012-04-20 23:00:00,700,93.9,0.62,45,25,70,0,22.4,11.1,4,20.1,248.4,25.2,0.7,"Chullora","SPS2",NA
2012-04-20 23:00:00,800,94.7,0.54,40,22,61,0,18.3,NA,NA,19.6,220.5,46.6,0.4,"Liverpool","SPS2",NA
2012-04-20 23:00:00,NA,96.5,0.52,44,12,57,3,19.1,9.1,NA,20.1,284.4,59.6,0.3,"Earlwood","SPS2",NA
2012-04-21 00:00:00,700,97.7,0.63,47,18,65,0,15.9,NA,NA,18.6,257.1,22.2,1,"Liverpool","SPS2",NA
2012-04-21 00:00:00,800,95.8,0.94,49,23,72,0,19.4,10.4,3,19.4,221.7,12.4,1,"Chullora","SPS2",NA
2012-04-21 00:00:00,NA,97.1,0.76,56,10,65,3,13.7,6.6,NA,19.3,333.8,71.1,0.1,"Earlwood","SPS2",NA
2012-04-21 02:00:00,400,98.8,0.71,22,16,39,0,18.4,NA,NA,17.7,252.1,15.1,1.1,"Liverpool","SPS2",NA
2012-04-21 02:00:00,700,99,0.97,29,19,48,1,19.6,10.4,1,18,247.2,23.1,1,"Chullora","SPS2",NA
2012-04-21 02:00:00,NA,97.9,0.47,72,2,72,3,15.5,7.2,NA,17.9,287.5,72.2,0.2,"Earlwood","SPS2",NA
2012-04-21 03:00:00,500,98.4,0.78,10,14,24,0,18.9,NA,NA,17.4,264.9,10.6,1.3,"Liverpool","SPS2",NA
2012-04-21 03:00:00,600,98.6,0.95,20,17,37,0,15.6,8.8,1,17.8,229.1,68.8,0.7,"Chullora","SPS2",NA
2012-04-21 03:00:00,NA,98.2,0.45,73,1,73,3,16.3,8.2,NA,17.4,252.4,92.5,0.1,"Earlwood","SPS2",NA
2012-04-21 04:00:00,400,97.5,0.9,2,11,14,1,18.8,NA,NA,17.3,259,111.6,0.4,"Liverpool","SPS2",NA
2012-04-21 04:00:00,500,98.6,0.77,15,14,29,0,14,8.7,0,17.3,251.9,66.9,0.4,"Chullora","SPS2",NA
2012-04-21 04:00:00,NA,98.5,0.65,71,3,73,3,27.3,12.6,NA,17.7,314.4,55.3,0.4,"Earlwood","SPS2",NA
2012-04-21 05:00:00,500,98.8,0.84,16,9,25,0,15.5,NA,NA,16.6,186.1,74.3,0.2,"Liverpool","SPS2",NA
2012-04-21 05:00:00,600,99.1,0.94,31,15,46,0,18.9,11,0,17,240.8,28,0.5,"Chullora","SPS2",NA
2012-04-21 05:00:00,NA,98.6,0.94,42,9,51,3,24.5,12.6,NA,18.2,297.6,43.3,0.5,"Earlwood","SPS2",NA
2012-04-21 06:00:00,600,99.1,0.87,39,14,53,0,20.3,11.2,1,16.9,219.4,36.2,0.6,"Chullora","SPS2",NA
2012-04-21 06:00:00,600,99.4,0.84,34,9,43,0,20.2,NA,NA,16.5,246.8,15.7,0.8,"Liverpool","SPS2",NA
2012-04-21 06:00:00,NA,98.7,0.96,28,10,38,3,15.8,9.7,NA,17.9,278.5,58.5,0.5,"Earlwood","SPS2",NA
2012-04-21 07:00:00,600,97.4,0.87,49,10,59,0,29.8,NA,NA,17.3,253.3,25.1,0.6,"Liverpool","SPS2",NA
2012-04-21 07:00:00,700,98.2,0.91,55,15,69,1,26.8,13.8,1,17.5,221.4,71.7,0.4,"Chullora","SPS2",NA
2012-04-21 07:00:00,NA,98.7,0.91,39,8,46,3,25,13.4,NA,18.1,292.4,76.4,0.3,"Earlwood","SPS2",NA
2012-04-21 08:00:00,600,92,0.88,39,13,52,2,31.1,NA,NA,18.7,258.7,23.5,1.2,"Liverpool","SPS2",NA
2012-04-21 08:00:00,600,94.8,0.65,31,15,46,2,21.4,9.8,1,18.7,220.6,65.6,0.6,"Chullora","SPS2",NA
2012-04-21 08:00:00,NA,98.4,0.55,18,5,23,7,27,9.2,NA,19.3,203.8,68.7,0.7,"Earlwood","SPS2",NA
2012-04-21 09:00:00,400,86,0.63,7,6,14,10,12.5,NA,NA,20.1,255.4,25.2,1.6,"Liverpool","SPS2",NA
2012-04-21 09:00:00,600,90.1,0.61,16,13,29,5,19.5,8.5,1,19.6,251.7,37.1,0.9,"Chullora","SPS2",NA
2012-04-21 09:00:00,NA,90.3,0.38,3,3,6,16,15,5.6,NA,20.7,201.2,42.4,1,"Earlwood","SPS2",NA
2012-04-21 10:00:00,400,78.7,0.43,3,4,6,17,13.7,NA,NA,21.3,215.5,81.8,0.4,"Liverpool","SPS2",NA
2012-04-21 10:00:00,500,81.9,0.41,4,9,13,14,11.4,5,0,21.1,171.4,38.4,1.2,"Chullora","SPS2",NA
2012-04-21 10:00:00,NA,83.7,0.36,2,2,3,20,16.1,4.8,NA,21.5,174,45.5,0.8,"Earlwood","SPS2",NA
2012-04-21 11:00:00,400,75.1,0.42,2,5,7,22,18.2,NA,NA,22.6,97,79.7,0.6,"Liverpool","SPS2",NA
2012-04-21 11:00:00,400,76.3,0.39,1,5,7,24,9.7,5.2,1,22.1,171.9,32.4,2.1,"Chullora","SPS2",NA
2012-04-21 11:00:00,NA,75.2,0.37,3,2,5,24,20.6,5.5,NA,23.3,197.8,42.7,1.4,"Earlwood","SPS2",NA
2012-04-21 12:00:00,300,67.8,0.35,0,1,1,35,9.4,NA,NA,23.7,121.6,38.9,1.3,"Liverpool","SPS2",NA
2012-04-21 12:00:00,300,69.8,0.36,0,4,4,34,11.4,6.4,1,23.2,180.9,27.2,2.3,"Chullora","SPS2",NA
2012-04-21 12:00:00,NA,68.6,0.37,0,1,1,30,21.8,8.4,NA,24.6,156.8,50,0.8,"Earlwood","SPS2",NA
2012-04-21 13:00:00,300,63.9,0.33,1,4,5,36,14.8,8,2,24.3,165.6,41.7,1.7,"Chullora","SPS2",NA
2012-04-21 13:00:00,300,63.9,0.34,0,1,0,37,13.1,NA,NA,24.2,118.4,41.9,1.7,"Liverpool","SPS2",NA
2012-04-21 13:00:00,NA,69.6,0.37,0,0,0,33,27.6,10.1,NA,24.6,126.4,41.7,1.3,"Earlwood","SPS2",NA
2012-04-21 14:00:00,300,64.1,0.34,0,2,2,35,21.1,NA,NA,24.4,117,23.4,2.6,"Liverpool","SPS2",NA
2012-04-21 14:00:00,400,69.5,0.35,0,5,6,34,21.2,9.9,1,23.6,147.9,32.3,2.3,"Chullora","SPS2",NA
2012-04-21 14:00:00,NA,69.8,0.35,1,1,2,31,25,8.7,NA,24.4,155.3,44.7,1.1,"Earlwood","SPS2",NA
2012-04-21 15:00:00,300,65.8,0.34,1,2,3,31,17.1,NA,NA,23.8,124.8,22.2,2.8,"Liverpool","SPS2",NA
2012-04-21 15:00:00,400,70.9,0.33,0,4,5,32,17.9,8.7,1,23.1,151.3,26.6,2.1,"Chullora","SPS2",NA
2012-04-21 15:00:00,NA,72.4,0.33,1,0,2,29,24.3,8.2,NA,23.9,168.8,43.9,1.1,"Earlwood","SPS2",NA
2012-04-21 16:00:00,300,72.1,0.34,0,3,3,25,21.1,NA,NA,22.7,124.6,19,1.9,"Liverpool","SPS2",NA
2012-04-21 16:00:00,400,74.1,0.32,0,6,7,28,16,7.1,1,22.5,155.9,27.5,1.8,"Chullora","SPS2",NA
2012-04-21 16:00:00,NA,74.1,0.3,1,1,2,28,20.1,6.3,NA,23.5,162.5,48.7,0.6,"Earlwood","SPS2",NA
2012-04-21 17:00:00,400,78.8,0.41,0,8,8,20,23.3,NA,NA,21.5,160.6,26.1,1.2,"Liverpool","SPS2",NA
2012-04-21 17:00:00,400,80.2,0.36,0,10,10,24,23.4,9.1,1,21.4,172.7,18,2,"Chullora","SPS2",NA
2012-04-21 17:00:00,NA,82.5,0.33,0,6,6,24,25,8.1,NA,21.8,181.3,48.7,0.7,"Earlwood","SPS2",NA
2012-04-21 18:00:00,400,82.4,0.38,0,10,9,15,19.5,NA,NA,20.8,156.8,41.1,0.7,"Liverpool","SPS2",NA
2012-04-21 18:00:00,400,84.6,0.33,0,12,12,20,16.6,7.3,0,20.6,189.5,20.4,1.6,"Chullora","SPS2",NA
2012-04-21 18:00:00,NA,87.7,0.36,0,9,9,17,21.3,6.9,NA,20.9,209.3,53.5,0.6,"Earlwood","SPS2",NA
2012-04-21 19:00:00,500,85,0.4,0,18,18,5,20.6,NA,NA,20.1,217.4,36.8,0.4,"Liverpool","SPS2",NA
2012-04-21 19:00:00,500,86.1,0.3,0,16,15,13,15.8,5.8,0,20.4,175,74.6,0.6,"Chullora","SPS2",NA
2012-04-21 19:00:00,NA,90.8,0.43,2,16,18,8,22.8,7.9,NA,20.3,321.7,87.2,0,"Earlwood","SPS2",NA
2012-04-21 20:00:00,600,91.3,0.38,4,21,25,4,15.5,7.1,0,19.3,274.1,76.3,0.5,"Chullora","SPS2",NA
2012-04-21 20:00:00,600,91.3,0.7,3,17,21,4,26.9,NA,NA,19.1,263.9,19.9,1.5,"Liverpool","SPS2",NA
2012-04-21 20:00:00,NA,93.5,0.48,13,16,29,3,22.8,8.5,NA,19.8,285.7,74.1,0.3,"Earlwood","SPS2",NA
2012-04-21 21:00:00,500,94.8,0.97,1,13,14,5,20.7,NA,NA,18.3,255.2,16.7,0.9,"Liverpool","SPS2",NA
2012-04-21 21:00:00,600,92.8,0.44,3,21,24,2,14.1,6.4,1,18.5,270.6,41.4,0.6,"Chullora","SPS2",NA
2012-04-21 21:00:00,NA,95.5,0.43,24,13,37,3,16.1,5.8,NA,18.9,303.2,54.8,0.3,"Earlwood","SPS2",NA
2012-04-21 22:00:00,500,96,1.04,3,16,19,2,21,NA,NA,17.8,253.6,20,0.8,"Liverpool","SPS2",NA
2012-04-21 22:00:00,600,95,0.72,2,21,24,2,18.7,10.3,0,18.2,257,32.4,0.7,"Chullora","SPS2",NA
2012-04-21 22:00:00,NA,96.9,0.41,35,11,46,3,15.5,5.4,NA,18.2,276.6,81.3,0.3,"Earlwood","SPS2",NA
2012-04-21 23:00:00,500,97.5,1.01,2,12,14,1,14.2,NA,NA,17.1,234.4,29.1,0.5,"Liverpool","SPS2",NA
2012-04-21 23:00:00,700,96.4,1.04,5,21,26,1,17.3,10.2,0,17.7,234.1,26.4,0.6,"Chullora","SPS2",NA
2012-04-21 23:00:00,NA,97.3,0.46,45,10,54,3,17.1,6.5,NA,17.6,268.5,83.1,0.2,"Earlwood","SPS2",NA
2012-04-22 00:00:00,600,98.4,1.21,10,11,20,0,20.6,NA,NA,16.5,263.3,21.9,0.6,"Liverpool","SPS2",NA
2012-04-22 00:00:00,700,98.1,0.81,15,16,32,0,16.1,10.3,0,16.6,356.2,60.1,0.4,"Chullora","SPS2",NA
2012-04-22 00:00:00,NA,97.8,0.56,51,9,60,3,18.1,9,NA,17.3,300.6,77.8,0.3,"Earlwood","SPS2",NA
2012-04-22 02:00:00,500,97.8,0.67,3,9,12,1,9.7,NA,NA,15.8,255.2,68.9,0.4,"Liverpool","SPS2",NA
2012-04-22 02:00:00,700,98.8,0.98,11,20,31,1,17.1,11.3,1,16.2,288,49,0.6,"Chullora","SPS2",NA
2012-04-22 02:00:00,NA,98.2,0.74,26,9,35,3,21.9,10.3,NA,16.8,291.5,72.1,0.5,"Earlwood","SPS2",NA
2012-04-22 03:00:00,400,98.2,0.57,9,7,16,0,14.1,NA,NA,15.2,252.4,83.6,0.3,"Liverpool","SPS2",NA
2012-04-22 03:00:00,700,99,0.93,26,14,39,1,17,11.8,0,15.5,38.5,51.5,0.3,"Chullora","SPS2",NA
2012-04-22 03:00:00,NA,98.3,0.81,29,9,38,3,20.5,10.6,NA,16.4,275.6,58.4,0.4,"Earlwood","SPS2",NA
2012-04-22 04:00:00,500,98.9,0.52,15,6,21,0,12.8,NA,NA,14.6,247.6,30.7,0.6,"Liverpool","SPS2",NA
2012-04-22 04:00:00,700,99.4,1.15,44,17,62,1,24.2,15.5,1,15.4,289.8,54.9,0.3,"Chullora","SPS2",NA
2012-04-22 04:00:00,NA,98.4,0.91,32,8,39,3,20.6,11.1,NA,16.1,277.7,23.3,0.6,"Earlwood","SPS2",NA
2012-04-22 05:00:00,400,99.3,0.5,14,5,20,0,19.5,NA,NA,14.5,252.8,36.4,0.7,"Liverpool","SPS2",NA
2012-04-22 05:00:00,800,99.6,1.17,37,13,50,0,18.1,13.2,0,15.4,254.9,63.4,0.6,"Chullora","SPS2",NA
2012-04-22 05:00:00,NA,98.6,0.97,41,9,50,3,23.4,12.5,NA,16,290.4,26.4,0.9,"Earlwood","SPS2",NA
2012-04-22 06:00:00,400,98.8,0.57,5,6,11,0,15.7,NA,NA,14.9,290.2,48.2,0.9,"Liverpool","SPS2",NA
2012-04-22 06:00:00,600,99.8,1.1,17,13,30,1,20.1,12.3,0,15.5,270.5,27.9,1.1,"Chullora","SPS2",NA
2012-04-22 06:00:00,NA,98.8,0.92,30,9,39,3,23.8,13.4,NA,16,288.5,23.8,1.2,"Earlwood","SPS2",NA
2012-04-22 07:00:00,400,97.4,0.54,7,4,11,2,30.7,NA,NA,15.5,305.8,63.1,0.5,"Liverpool","SPS2",NA
2012-04-22 07:00:00,500,100,1.02,7,11,18,3,19.8,11.8,0,16.1,320.5,33.3,1,"Chullora","SPS2",NA
2012-04-22 07:00:00,NA,98.9,0.99,12,8,20,4,26,13.3,NA,16.6,308.3,40.7,0.8,"Earlwood","SPS2",NA
2012-04-22 08:00:00,400,90.6,0.68,6,3,9,6,8.3,NA,NA,17.3,11.9,30.8,0.9,"Liverpool","SPS2",NA
2012-04-22 08:00:00,400,100,0.68,1,5,6,9,13.8,8.5,0,16.3,355,27.6,1.2,"Chullora","SPS2",NA
2012-04-22 08:00:00,NA,98.8,1.18,6,8,14,7,26.6,17.2,NA,17.1,295.3,32.9,1.3,"Earlwood","SPS2",NA
2012-04-22 09:00:00,400,89.2,1.09,3,4,6,11,22.1,NA,NA,18.2,354.2,33.3,1.2,"Liverpool","SPS2",NA
2012-04-22 09:00:00,400,97.5,0.64,3,5,7,10,17.4,7.6,0,17.1,333.3,34.6,1.2,"Chullora","SPS2",NA
2012-04-22 09:00:00,NA,97,1.02,8,6,14,10,30,18.3,NA,18,297,38.8,1.1,"Earlwood","SPS2",NA
2012-04-22 10:00:00,400,83.1,0.5,5,7,12,14,9,6.3,4,20.2,314.7,63.7,0.8,"Chullora","SPS2",NA
2012-04-22 10:00:00,500,83.2,1.02,5,5,9,12,22.3,NA,NA,19.8,350.8,36.1,1.4,"Liverpool","SPS2",NA
2012-04-22 10:00:00,NA,82.1,0.67,8,7,16,15,24.8,13.8,NA,21.2,280.5,40.8,1,"Earlwood","SPS2",NA
2012-04-22 11:00:00,400,76.1,0.46,3,9,12,19,12.4,9.6,7,22.1,29.5,50,0.9,"Chullora","SPS2",NA
2012-04-22 11:00:00,500,77.9,0.77,2,3,6,17,17.1,NA,NA,21.3,346.9,38.6,1.4,"Liverpool","SPS2",NA
2012-04-22 11:00:00,NA,76,0.39,2,3,5,22,16.9,6.6,NA,22.9,15.6,37.1,1.2,"Earlwood","SPS2",NA
2012-04-22 12:00:00,400,74.7,0.5,3,11,13,21,18.8,11.2,8,22.9,37.6,30.9,1.2,"Chullora","SPS2",NA
2012-04-22 12:00:00,400,74.7,0.79,1,4,6,20,16.9,NA,NA,22.2,341.4,55.6,1,"Liverpool","SPS2",NA
2012-04-22 12:00:00,NA,74.6,0.4,1,2,3,26,14.6,5.7,NA,23.4,18.5,30.5,1.4,"Earlwood","SPS2",NA
2012-04-22 13:00:00,400,73.6,0.43,1,8,9,26,15.8,7.6,1,23.4,42.6,18.8,1.8,"Chullora","SPS2",NA
2012-04-22 13:00:00,500,74,0.72,0,6,7,21,21.1,NA,NA,22.7,328.3,37.5,0.8,"Liverpool","SPS2",NA
2012-04-22 13:00:00,NA,72.7,0.39,1,3,3,26,11.5,4.9,NA,23.5,24,21.9,1.5,"Earlwood","SPS2",NA
2012-04-22 14:00:00,400,75.9,0.39,0,7,7,19,15.2,7.2,1,23,35.5,28.3,1.1,"Chullora","SPS2",NA
2012-04-22 14:00:00,500,77.5,0.88,0,8,9,18,25.2,NA,NA,22.3,259.8,23.8,1.6,"Liverpool","SPS2",NA
2012-04-22 14:00:00,NA,72.9,0.41,2,8,10,21,22,8.1,NA,23.5,16.2,18.4,1.2,"Earlwood","SPS2",NA
2012-04-22 15:00:00,500,78.9,0.57,2,14,16,12,18.8,10.7,1,22.5,235.2,75,1,"Chullora","SPS2",NA
2012-04-22 15:00:00,500,85,1.25,0,7,7,11,29.1,NA,NA,20.7,253.4,12.9,2.3,"Liverpool","SPS2",NA
2012-04-22 15:00:00,NA,78,0.51,9,19,28,8,29.8,12.6,NA,23.2,358,35.6,0.6,"Earlwood","SPS2",NA
2012-04-22 16:00:00,600,87.4,1.12,4,17,21,6,29.1,17.1,0,20.8,227.6,67.4,1,"Chullora","SPS2",NA
2012-04-22 16:00:00,600,87.9,1.3,4,14,18,4,28.5,NA,NA,20.6,200.1,65,0.3,"Liverpool","SPS2",NA
2012-04-22 16:00:00,NA,84.3,0.91,11,16,27,7,28.4,15.6,NA,21.9,265.3,28.4,1.1,"Earlwood","SPS2",NA
2012-04-22 17:00:00,600,93.3,0.95,2,15,17,2,24.2,14.6,0,20,36.7,22.6,0.6,"Chullora","SPS2",NA
2012-04-22 17:00:00,800,91,1.31,24,17,41,0,31,NA,NA,20.2,216.3,35.2,0.4,"Liverpool","SPS2",NA
2012-04-22 17:00:00,NA,89.7,1.01,18,16,33,3,31.7,17.5,NA,21,2.5,71.9,0.2,"Earlwood","SPS2",NA
2012-04-22 18:00:00,700,94.6,0.98,9,15,25,1,22.2,15.4,0,19.6,85.1,87.6,0.1,"Chullora","SPS2",NA
2012-04-22 18:00:00,900,93.1,1.31,26,16,42,0,28.2,NA,NA,19.6,337.2,83.7,0.1,"Liverpool","SPS2",NA
2012-04-22 18:00:00,NA,92.9,1.12,32,16,47,3,34.9,20.4,NA,20.7,68.6,84.6,0.1,"Earlwood","SPS2",NA
2012-04-22 19:00:00,800,96.5,0.98,18,14,32,0,23.2,15.5,0,19.2,61,47.6,0.4,"Chullora","SPS2",NA
2012-04-22 19:00:00,1300,94.5,1.44,57,14,71,0,33.8,NA,NA,19.3,227.8,79.4,0.3,"Liverpool","SPS2",NA
2012-04-22 19:00:00,NA,95.1,1.13,50,12,61,2,34.1,19.8,NA,20.2,316.3,80,0.1,"Earlwood","SPS2",NA
2012-04-22 20:00:00,900,97.1,1.14,49,17,67,0,26.7,18.5,1,19.1,134,79,0.1,"Chullora","SPS2",NA
2012-04-22 20:00:00,1300,96.4,1.55,79,13,92,0,34.3,NA,NA,18.7,241.7,21.2,0.6,"Liverpool","SPS2",NA
2012-04-22 20:00:00,NA,95.6,1.15,58,13,71,3,32.6,18.9,NA,20.2,351.9,86.2,0.3,"Earlwood","SPS2",NA
